,apple,positive,126415614616154112
4245,twitter,negative,126862065649459200
4246,twitter,negative,126861410864087042
4247,twitter,negative,126861382078578688
4248,twitter,negative,126861309185761280
4249,twitter,negative,126861228797722624
4250,twitter,negative,126859898897174528
4251,twitter,negative,126858852976181250
4252,twitter,negative,126858607789740032
4253,twitter,negative,126857136855719936
4254,twitter,neutral,126883719368818688
4255,twitter,neutral,126883711131201536
4256,twitter,neutral,126883672682004480
4257,twitter,neutral,126883640671076352
4258,twitter,neutral,126883630369882112
4259,twitter,neutral,126883597239066625
4260,twitter,neutral,126883517706674176
4261,twitter,neutral,126883457614884864
4262,twitter,neutral,126883452820783104
4263,twitter,neutral,126883438954422274
4264,twitter,neutral,126883335875203072
4265,twitter,neutral,126883224587739136
4266,twitter,neutral,126883185396170752
4267,twitter,neutral,126883158942695425
4268,twitter,neutral,126883124595527681
4269,twitter,neutral,126883013236752384
4270,twitter,neutral,126883005263392768
4271,twitter,neutral,126882970811379712
4272,twitter,neutral,126882885553758208
4273,twitter,neutral,126882832319651840
4274,twitter,neutral,126882800585539585
4275,twitter,neutral,126882730154803200
4276,twitter,neutral,126882726061146112
4277,twitter,neutral,126882653893967872
4278,twitter,neutral,126882617843924992
4279,twitter,neutral,126882559522111488
4280,twitter,neutral,126882542610690049
4281,twitter,neutral,126882518799626241
4282,twitter,neutral,126882493059170304
4283,twitter,neutral,126882453943103488
4284,twitter,neutral,126882427661582336
4285,twitter,neutral,126882349588815873
4286,twitter,neutral,126882248644493312
4287,twitter,neutral,126882244982878208
4288,twitter,neutral,126882193967550464
4289,twitter,neutral,126882122077184000
4290,twitter,neutral,126882090343079937
4291,twitter,neutral,126882054259474432
4292,twitter,neutral,126881996629753856
4293,twitter,neutral,126881960416120832
4294,twitter,neutral,126881887049351168
4295,twitter,neutral,126881736364785664
4296,twitter,neutral,126881682266652672
4297,twitter,neutral,126881626583076864
4298,twitter,neutral,126881596086288385
4299,twitter,neutral,126881589606105089
4300,twitter,neutral,126881580521234432
4301,twitter,neutral,126881523755528192
4302,twitter,neutral,126881380503273472
4303,twitter,neutral,126881317894893568
4304,twitter,neutral,126881309015539712
4305,twitter,neutral,126881203642040320
4306,twitter,neutral,126881167541665792
4307,twitter,neutral,126881136398962688
4308,twitter,neutral,126881090446163968
4309,twitter,neutral,126881073366958080
4310,twitter,neutral,126881072167399425
4311,twitter,neutral,126880978273697792
4312,twitter,neutral,126880926268526592
4313,twitter,neutral,126880883822166017
4314,twitter,neutral,126880854361391104
4315,twitter,neutral,126880672190185472
4316,twitter,neutral,126880656352481280
4317,twitter,neutral,126880621170659328
4318,twitter,neutral,126880571233280000
4319,twitter,neutral,126880518410215425
4320,twitter,neutral,126880481361920000
4321,twitter,neutral,126880429256093696
4322,twitter,neutral,126880399912742912
4323,twitter,neutral,126880329913995264
4324,twitter,neutral,126880253145657344
4325,twitter,neutral,126880223433195520
4326,twitter,neutral,126880178705141762
4327,twitter,neutral,126880108718989313
4328,twitter,neutral,126880102226206720
4329,twitter,neutral,126880068252336128
4330,twitter,neutral,126880057141641216
4331,twitter,neutral,126880036488880128
4332,twitter,neutral,126880035507412992
4333,twitter,neutral,126880030486822912
4334,twitter,neutral,126880007741128704
4335,twitter,neutral,126879867731062784
4336,twitter,neutral,126879768481247232
4337,twitter,neutral,126879759866142720
4338,twitter,neutral,126879759316697088
4339,twitter,neutral,126879729189011457
4340,twitter,neutral,126879677737480192
4341,twitter,neutral,126879608120418305
4342,twitter,neutral,126879548687130624
4343,twitter,neutral,126879506521792513
4344,twitter,neutral,126879491124506624
4345,twitter,neutral,126879484736585729
4346,twitter,neutral,126879463450488832
4347,twitter,neutral,126879462041206784
4348,twitter,neutral,126879413013987328
4349,twitter,neutral,126879328712658944
4350,twitter,neutral,126879257975734272
4351,twitter,neutral,126879221724356608
4352,twitter,neutral,126879149003509760
4353,twitter,neutral,126879122298372097
4354,twitter,neutral,126879106347433984
4355,twitter,neutral,126879073220829184
4356,twitter,neutral,126879068800024576
4357,twitter,neutral,126879028706672640
4358,twitter,neutral,126879022188724224
4359,twitter,neutral,126878948561924096
4360,twitter,neutral,126878824574095360
4361,twitter,neutral,126878811009728513
4362,twitter,neutral,126878688682835968
4363,twitter,neutral,126878654927077376
4364,twitter,neutral,126878622509309952
4365,twitter,neutral,126878620953231360
4366,twitter,neutral,126878545338310656
4367,twitter,neutral,126878539487252480
4368,twitter,neutral,126878426312351744
4369,twitter,neutral,126878409023426560
4370,twitter,neutral,126878311497474048
4371,twitter,neutral,126878176063389696
4372,twitter,neutral,126878130353876992
4373,twitter,neutral,126878062846554114
4374,twitter,neutral,126878058278952960
4375,twitter,neutral,126877998115852288
4376,twitter,neutral,126877997717405697
4377,twitter,neutral,126877971637211136
4378,twitter,neutral,126877965064740864
4379,twitter,neutral,126877936514105344
4380,twitter,neutral,126877900610875393
4381,twitter,neutral,126877869547855872
4382,twitter,neutral,126877729856557056
4383,twitter,neutral,126877666040225792
4384,twitter,neutral,126877629600108544
4385,twitter,neutral,126877612214726657
4386,twitter,neutral,126877585488609282
4387,twitter,neutral,126877557550354433
4388,twitter,neutral,126877527674322944
4389,twitter,neutral,126877467507040257
4390,twitter,neutral,126877441359757313
4391,twitter,neutral,126877420178522113
4392,twitter,neutral,126877416630136832
4393,twitter,neutral,126877186689998848
4394,twitter,neutral,126877128204627970
4395,twitter,neutral,126877032704507904
4396,twitter,neutral,126876964287033344
4397,twitter,neutral,126876948206075904
4398,twitter,neutral,126876905696796672
4399,twitter,neutral,126876843272974337
4400,twitter,neutral,126876834548822017
4401,twitter,neutral,126876823723315200
4402,twitter,neutral,126876778806509568
4403,twitter,neutral,126876760062181376
4404,twitter,neutral,126876750788567040
4405,twitter,neutral,126876736137871361
4406,twitter,neutral,126876733877133312
4407,twitter,neutral,126876684925415425
4408,twitter,neutral,126876682928926720
4409,twitter,neutral,126876676822007809
4410,twitter,neutral,126876593531518976
4411,twitter,neutral,126876559977095168
4412,twitter,neutral,126876501755957249
4413,twitter,neutral,126876490364223488
4414,twitter,neutral,126876467631104000
4415,twitter,neutral,126876452762296321
4416,twitter,neutral,126876394339831808
4417,twitter,neutral,126876099786444800
4418,twitter,neutral,126876078592638976
4419,twitter,neutral,126876009797656576
4420,twitter,neutral,126876004730933250
4421,twitter,neutral,126875958929145856
4422,twitter,neutral,126875958694260736
4423,twitter,neutral,126875943284379649
4424,twitter,neutral,126875894177480705
4425,twitter,neutral,126875893552525312
4426,twitter,neutral,126875887093293056
4427,twitter,neutral,126875872165769216
4428,twitter,neutral,126875805505691648
4429,twitter,neutral,126875787818319872
4430,twitter,neutral,126875761469689856
4431,twitter,neutral,126875734005399552
4432,twitter,neutral,126875692855078912
4433,twitter,neutral,126875612341207040
4434,twitter,neutral,126875579172663296
4435,twitter,neutral,126875562663874560
4436,twitter,neutral,126875457265205248
4437,twitter,neutral,126875416760815616
4438,twitter,neutral,126875301157404672
4439,twitter,neutral,126875280018112512
4440,twitter,neutral,126875274901065728
4441,twitter,neutral,126875267674284032
4442,twitter,neutral,126875204772311040
4443,twitter,neutral,126875183725297664
4444,twitter,neutral,126875160623058944
4445,twitter,neutral,126875159800987649
4446,twitter,neutral,126875080084033536
4447,twitter,neutral,126875059477426176
4448,twitter,neutral,126875035817349120
4449,twitter,neutral,126874978674151424
4450,twitter,neutral,126874943341330432
4451,twitter,neutral,126874922017488896
4452,twitter,neutral,126874909933711361
4453,twitter,neutral,126874886378496000
4454,twitter,neutral,126874883207610368
4455,twitter,neutral,126874847614734336
4456,twitter,neutral,126874811296251904
4457,twitter,neutral,126874799099219969
4458,twitter,neutral,126874783756455936
4459,twitter,neutral,126874662268452864
4460,twitter,neutral,126874568655777793
4461,twitter,neutral,126874543770976256
4462,twitter,neutral,126874532555399168
4463,twitter,neutral,126874503455318016
4464,twitter,neutral,126874467824697344
4465,twitter,neutral,126874421829971968
4466,twitter,neutral,126874417824399360
4467,twitter,neutral,126874384139948032
4468,twitter,neutral,126874374077816832
4469,twitter,neutral,126874332176711681
4470,twitter,neutral,126874244629016576
4471,twitter,neutral,126874228296396800
4472,twitter,neutral,126874200253276160
4473,twitter,neutral,126874174722539520
4474,twitter,neutral,126874159606267904
4475,twitter,neutral,126874138836074497
4476,twitter,neutral,126874058062184448
4477,twitter,neutral,126874038164393984
4478,twitter,neutral,126873977284079616
4479,twitter,neutral,126873903552405504
4480,twitter,neutral,126873883172274176
4481,twitter,neutral,126873866575425536
4482,twitter,neutral,126873786715873280
4483,twitter,neutral,126873749558530049
4484,twitter,neutral,126873686987902976
4485,twitter,neutral,126873680654516224
4486,twitter,neutral,126873665601146882
4487,twitter,neutral,126873546017357825
4488,twitter,neutral,126873484746952705
4489,twitter,neutral,126873420192423936
4490,twitter,neutral,126873418846044160
4491,twitter,neutral,126873366304010240
4492,twitter,neutral,126873364173299712
4493,twitter,neutral,126873323014590464
4494,twitter,neutral,126873190420062208
4495,twitter,neutral,126873153015263233
4496,twitter,neutral,126873112389226497
4497,twitter,neutral,126873062439260160
4498,twitter,neutral,126873003920330752
4499,twitter,neutral,126873001198239744
4500,twitter,neutral,126872982315474945
4501,twitter,neutral,126872958068207616
4502,twitter,neutral,126872890007236608
4503,twitter,neutral,126872886748266496
4504,twitter,neutral,126872872294694912
4505,twitter,neutral,126872871254491137
4506,twitter,neutral,126872821375827968
4507,twitter,neutral,126872777130123264
4508,twitter,neutral,126872773925679105
4509,twitter,neutral,126872528235921409
4510,twitter,neutral,126872511492263937
4511,twitter,neutral,126872465635938304
4512,twitter,neutral,126872432517709825
4513,twitter,neutral,126872371901640705
4514,twitter,neutral,126872360052736000
4515,twitter,neutral,126872357099945984
4516,twitter,neutral,126872338158452736
4517,twitter,neutral,126872320043257857
4518,twitter,neutral,126872299709280256
4519,twitter,neutral,126872290968338432
4520,twitter,neutral,126872267257950209
4521,twitter,neutral,126872221292576768
4522,twitter,neutral,126872201663229952
4523,twitter,neutral,126872199838699520
4524,twitter,neutral,126872156763201536
4525,twitter,neutral,126872143081390080
4526,twitter,neutral,126872087414583296
4527,twitter,neutral,126872051242893312
4528,twitter,neutral,126872004652580864
4529,twitter,neutral,126871971827953664
4530,twitter,neutral,126871955419836417
4531,twitter,neutral,126871924059013120
4532,twitter,neutral,126871857277308930
4533,twitter,neutral,126871758757306368
4534,twitter,neutral,126871747759837185
4535,twitter,neutral,126871669871620096
4536,twitter,neutral,126871663299137536
4537,twitter,neutral,126871626133417985
4538,twitter,neutral,126871606952853504
4539,twitter,neutral,126871562707144704
4540,twitter,neutral,126871562098982912
4541,twitter,neutral,126871520785072129
4542,twitter,neutral,126871511326924800
4543,twitter,neutral,126871458998788096
4544,twitter,neutral,126871458726162432
4545,twitter,neutral,126871437322629120
4546,twitter,neutral,126871411431194624
4547,twitter,neutral,126871372164120576
4548,twitter,neutral,126871299741069312
4549,twitter,neutral,126871291998371840
4550,twitter,neutral,126871201778905088
4551,twitter,neutral,126871143431938048
4552,twitter,neutral,126871134439346177
4553,twitter,neutral,126871086863355905
4554,twitter,neutral,126871066760065024
4555,twitter,neutral,126871041225134080
4556,twitter,neutral,126871013937000450
4557,twitter,neutral,126871003132465152
4558,twitter,neutral,126870943489466368
4559,twitter,neutral,126870941992091648
4560,twitter,neutral,126870940570226688
4561,twitter,neutral,126870931040768000
4562,twitter,neutral,126870883481567232
4563,twitter,neutral,126870815877771264
4564,twitter,neutral,126870807191363584
4565,twitter,neutral,126870792960086018
4566,twitter,neutral,126870788564467713
4567,twitter,neutral,126870756926816256
4568,twitter,neutral,126870706943295489
4569,twitter,neutral,126870699108339712
4570,twitter,neutral,126870669030998016
4571,twitter,neutral,126870651112927232
4572,twitter,neutral,126870623086592000
4573,twitter,neutral,126870593764208640
4574,twitter,neutral,126870550546096128
4575,twitter,neutral,126870454299398144
4576,twitter,neutral,126870356563722240
4577,twitter,neutral,126870354722439169
4578,twitter,neutral,126870255703306241
4579,twitter,neutral,126870119363260416
4580,twitter,neutral,126870091341115392
4581,twitter,neutral,126869939536674816
4582,twitter,neutral,126869876588552192
4583,twitter,neutral,126869850751631361
4584,twitter,neutral,126869816584839168
4585,twitter,neutral,126869769608642560
4586,twitter,neutral,126869765049434112
4587,twitter,neutral,126869751476654080
4588,twitter,neutral,126869749098487809
4589,twitter,neutral,126869742068842496
4590,twitter,neutral,126869644534489088
4591,twitter,neutral,126869604348862464
4592,twitter,neutral,126869604214652929
4593,twitter,neutral,126869575202643968
4594,twitter,neutral,126869488007262208
4595,twitter,neutral,126869448069095424
4596,twitter,neutral,126869378452037632
4597,twitter,neutral,126869302887464960
4598,twitter,neutral,126869296994451457
4599,twitter,neutral,126869197413285888
4600,twitter,neutral,126869175053467649
4601,twitter,neutral,126868990730575872
4602,twitter,neutral,126868950637219840
4603,twitter,neutral,126868911361757185
4604,twitter,neutral,126868888074989568
4605,twitter,neutral,126868868512743425
4606,twitter,neutral,126868831493820416
4607,twitter,neutral,126868828457144321
4608,twitter,neutral,126868783431303168
4609,twitter,neutral,126868754033426434
4610,twitter,neutral,126868751533617152
4611,twitter,neutral,126868633195524096
4612,twitter,neutral,126868627109584896
4613,twitter,neutral,126868570226425856
4614,twitter,neutral,126868533991849988
4615,twitter,neutral,126868465377226752
4616,twitter,neutral,126868429864046592
4617,twitter,neutral,126868429796933632
4618,twitter,neutral,126868397282689025
4619,twitter,neutral,126868271625539585
4620,twitter,neutral,126868239203573760
4621,twitter,neutral,126868233084080130
4622,twitter,neutral,126868090687459328
4623,twitter,neutral,126868017106780160
4624,twitter,neutral,126868008902737920
4625,twitter,neutral,126867948471189504
4626,twitter,neutral,126867947418427393
4627,twitter,neutral,126867879382614016
4628,twitter,neutral,126867869236604928
4629,twitter,neutral,126867793089015808
4630,twitter,neutral,126867786680111104
4631,twitter,neutral,126867774738927617
4632,twitter,neutral,126867767914799104
4633,twitter,neutral,126867760964841473
4634,twitter,neutral,126867711807598592
4635,twitter,neutral,126867680966881280
4636,twitter,neutral,126867577925406721
4637,twitter,neutral,126867506127310848
4638,twitter,neutral,126867487659786240
4639,twitter,neutral,126867439177842688
4640,twitter,neutral,126867417401012225
4641,twitter,neutral,126867400250490880
4642,twitter,neutral,126867371364319232
4643,twitter,neutral,126867320005066752
4644,twitter,neutral,126867304549072896
4645,twitter,neutral,126867275113447424
4646,twitter,neutral,126867260106227713
4647,twitter,neutral,126867201776037888
4648,twitter,neutral,126867198642884608
4649,twitter,neutral,126867164253798400
4650,twitter,neutral,126867147673714688
4651,twitter,neutral,126867119592837121
4652,twitter,neutral,126867067776405506
4653,twitter,neutral,126867012336095232
4654,twitter,neutral,126866981377941504
4655,twitter,neutral,126866968912478208
4656,twitter,neutral,126866968753086464
4657,twitter,neutral,126866963887689728
4658,twitter,neutral,126866861521502208
4659,twitter,neutral,126866854240202753
4660,twitter,neutral,126866804575440897
4661,twitter,neutral,126866628859281408
4662,twitter,neutral,126866575700664320
4663,twitter,neutral,126866562111123456
4664,twitter,neutral,126866557325426688
4665,twitter,neutral,126866520486846465
4666,twitter,neutral,126866446323171328
4667,twitter,neutral,126866438517567488
4668,twitter,neutral,126866422012981248
4669,twitter,neutral,126866421719384065
4670,twitter,neutral,126866413053939712
4671,twitter,neutral,126866411275554816
4672,twitter,neutral,126866376899035136
4673,twitter,neutral,126866353561927680
4674,twitter,neutral,126866303138013184
4675,twitter,neutral,126866277213016064
4676,twitter,neutral,126866234712145920
4677,twitter,neutral,126866190193790976
4678,twitter,neutral,126866187790450688
4679,twitter,neutral,126866185764601856
4680,twitter,neutral,126866177778655233
4681,twitter,neutral,126866083708801024
4682,twitter,neutral,126866034048241664
4683,twitter,neutral,126865968021516288
4684,twitter,neutral,126865954645884928
4685,twitter,neutral,126865903521505280
4686,twitter,neutral,126865888724004864
4687,twitter,neutral,126865881069391872
4688,twitter,neutral,126865879848853505
4689,twitter,neutral,126865837800951808
4690,twitter,neutral,126865802434580480
4691,twitter,neutral,126865779349127170
4692,twitter,neutral,126865691923062784
4693,twitter,neutral,126865511878361090
4694,twitter,neutral,126865453221027843
4695,twitter,neutral,126865436590604288
4696,twitter,neutral,126865419830177794
4697,twitter,neutral,126865247465254912
4698,twitter,neutral,126865215915687936
4699,twitter,neutral,126865145812107264
4700,twitter,neutral,126865121938116608
4701,twitter,neutral,126865091026100224
4702,twitter,neutral,126865038479867904
4703,twitter,neutral,126865038085591041
4704,twitter,neutral,126865005009309696
4705,twitter,neutral,126864987078660097
4706,twitter,neutral,126864979432456193
4707,twitter,neutral,126864974097293312
4708,twitter,neutral,126864886402777088
4709,twitter,neutral,126864870032408576
4710,twitter,neutral,126864861576704000
4711,twitter,neutral,126864793373122560
4712,twitter,neutral,126864745587412992
4713,twitter,neutral,126864657817407490
4714,twitter,neutral,126864641174417408
4715,twitter,neutral,126864610958647296
4716,twitter,neutral,126864491890749440
4717,twitter,neutral,126864475247742977
4718,twitter,neutral,126864423037046784
4719,twitter,neutral,126864404196241408
4720,twitter,neutral,126864301293182977
4721,twitter,neutral,126864271501041664
4722,twitter,neutral,126864244716208129
4723,twitter,neutral,126864237200023553
4724,twitter,neutral,126864231718076417
4725,twitter,neutral,126864167343894529
4726,twitter,neutral,126864141561507840
4727,twitter,neutral,126864136226357248
4728,twitter,neutral,126864131289661441
4729,twitter,neutral,126864105347878912
4730,twitter,neutral,126864096388849665
4731,twitter,neutral,126864070249947136
4732,twitter,neutral,126864043154751489
4733,twitter,neutral,126864007784185856
4734,twitter,neutral,126863975223795712
4735,twitter,neutral,126863972778508289
4736,twitter,neutral,126863957767110656
4737,twitter,neutral,126863949584023552
4738,twitter,neutral,126863942634057728
4739,twitter,neutral,126863921465393152
4740,twitter,neutral,126863918646820864
4741,twitter,neutral,126863876066254848
4742,twitter,neutral,126863870689165312
4743,twitter,neutral,126863814619709441
4744,twitter,neutral,126863776476708864
4745,twitter,neutral,126863772877996034
4746,twitter,neutral,126863571912114177
4747,twitter,neutral,126863525481156608
4748,twitter,neutral,126863470397366272
4749,twitter,neutral,126863457642483712
4750,twitter,neutral,126863410750160896
4751,twitter,neutral,126863409680625664
4752,twitter,neutral,126863392764989440
4753,twitter,neutral,126863275450310656
4754,twitter,neutral,126863240041996289
4755,twitter,neutral,126863216046374912
4756,twitter,neutral,126863212762247168
4757,twitter,neutral,126863206193963008
4758,twitter,neutral,126863190691811328
4759,twitter,neutral,126863104280760320
4760,twitter,neutral,126863072269840384
4761,twitter,neutral,126863060794224640
4762,twitter,neutral,126862999720951808
4763,twitter,neutral,126862947346694144
4764,twitter,neutral,126862946310692864
4765,twitter,neutral,126862939159412740
4766,twitter,neutral,126862902325022720
4767,twitter,neutral,126862899804246016
4768,twitter,neutral,126862897639993344
4769,twitter,neutral,126862892128677888
4770,twitter,neutral,126862842052874240
4771,twitter,neutral,126862821635002368
4772,twitter,neutral,126862767520096257
4773,twitter,neutral,126862734863241217
4774,twitter,neutral,126862728181714944
4775,twitter,neutral,126862726311059457
4776,twitter,neutral,126862714957078528
4777,twitter,neutral,126862636922044417
4778,twitter,neutral,126862618836221954
4779,twitter,neutral,126862573697114112
4780,twitter,neutral,126862560870940673
4781,twitter,neutral,126862552025137152
4782,twitter,neutral,126862547214286848
4783,twitter,neutral,126862517216612354
4784,twitter,neutral,126862494437351425
4785,twitter,neutral,126862407309082625
4786,twitter,neutral,126862391924375552
4787,twitter,neutral,126862244427468800
4788,twitter,neutral,126862244075151361
4789,twitter,neutral,126862174277738496
4790,twitter,neutral,126862170502860800
4791,twitter,neutral,126862130136879104
4792,twitter,neutral,126862106443255810
4793,twitter,neutral,126862039225352192
4794,twitter,neutral,126862030979334144
4795,twitter,neutral,126862000981671938
4796,twitter,neutral,126861997127110657
4797,twitter,neutral,126861952369700865
4798,twitter,neutral,126861941372239872
4799,twitter,neutral,126861916286103552
4800,twitter,neutral,126861895436206081
4801,twitter,neutral,126861880194109440
4802,twitter,neutral,126861879598530561
4803,twitter,neutral,126861823797493760
4804,twitter,neutral,126861820169437184
4805,twitter,neutral,126861776133431296
4806,twitter,neutral,126861734144245760
4807,twitter,neutral,126861727374643200
4808,twitter,neutral,126861715752222720
4809,twitter,neutral,126861701168631808
4810,twitter,neutral,126861637931118592
4811,twitter,neutral,126861630695940096
4812,twitter,neutral,126861453209767936
4813,twitter,neutral,126861421408567296
4814,twitter,neutral,126861418078277632
4815,twitter,neutral,126861321995173890
4816,twitter,neutral,126861294312759296
4817,twitter,neutral,126861285307584514
4818,twitter,neutral,126861195058757634
4819,twitter,neutral,126861181108498432
4820,twitter,neutral,126861149726715904
4821,twitter,neutral,126861036803473408
4822,twitter,neutral,126861011813810176
4823,twitter,neutral,126860964992794624
4824,twitter,neutral,126860955605934081
4825,twitter,neutral,126860933988483073
4826,twitter,neutral,126860932881186817
4827,twitter,neutral,126860898567589888
4828,twitter,neutral,126860835560755200
4829,twitter,neutral,126860802392195072
4830,twitter,neutral,126860800978722816
4831,twitter,neutral,126860744913469440
4832,twitter,neutral,126860714118885376
4833,twitter,neutral,126860700915208193
4834,twitter,neutral,126860691255721984
4835,twitter,neutral,126860597013917697
4836,twitter,neutral,126860563740495872
4837,twitter,neutral,126860548359995393
4838,twitter,neutral,126860527497515008
4839,twitter,neutral,126860504240107520
4840,twitter,neutral,126860495079735296
4841,twitter,neutral,126860492261167104
4842,twitter,neutral,126860390356357121
4843,twitter,neutral,126860373117775872
4844,twitter,neutral,126860341941518336
4845,twitter,neutral,126860267178049536
4846,twitter,neutral,126860173053669376
4847,twitter,neutral,126860038525562880
4848,twitter,neutral,126859978941276161
4849,twitter,neutral,126859887404777472
4850,twitter,neutral,126859856782163968
4851,twitter,neutral,126859833088552960
4852,twitter,neutral,126859789883015168
4853,twitter,neutral,126859782601703424
4854,twitter,neutral,126859745154957312
4855,twitter,neutral,126859710740701185
4856,twitter,neutral,126859623671152640
4857,twitter,neutral,126859623532732417
4858,twitter,neutral,126859604985511937
4859,twitter,neutral,126859530305929216
4860,twitter,neutral,126859485322035200
4861,twitter,neutral,126859432511537152
4862,twitter,neutral,126859340622725120
4863,twitter,neutral,126859326294999041
4864,twitter,neutral,126859246213136384
4865,twitter,neutral,126859124016300032
4866,twitter,neutral,126859115657043968
4867,twitter,neutral,126859053757501440
4868,twitter,neutral,126859044756520960
4869,twitter,neutral,126858999512580096
4870,twitter,neutral,126858961159864320
4871,twitter,neutral,126858958894931968
4872,twitter,neutral,126858953673027584
4873,twitter,neutral,126858718762639360
4874,twitter,neutral,126858698520932352
4875,twitter,neutral,126858281867149312
4876,twitter,neutral,126858276339056640
4877,twitter,neutral,126858233032871937
4878,twitter,neutral,126858194046816256
4879,twitter,neutral,126858149859831808
4880,twitter,neutral,126857916631355393
4881,twitter,neutral,126857800411398144
4882,twitter,neutral,126857676134166528
4883,twitter,neutral,126857481006751744
4884,twitter,neutral,126857475034071040
4885,twitter,neutral,126857044677505024
4886,twitter,neutral,126856873738633216
4887,twitter,neutral,126856857527648256
4888,twitter,neutral,126856848778342402
4889,twitter,neutral,126856541453291520
4890,twitter,neutral,126856421907243009
4891,twitter,neutral,126856387211960320
4892,twitter,neutral,126856150980374528
4893,twitter,neutral,126856031367204865
4894,twitter,neutral,126855856414404608
4895,twitter,neutral,126855838047547392
4896,twitter,neutral,126855191571070976
4897,twitter,neutral,126854358817181696
4898,twitter,neutral,126853913591808002
4899,twitter,neutral,126853667738497025
4900,twitter,neutral,126853298996252674
4901,twitter,irrelevant,126883777938067457
4902,twitter,irrelevant,126883741481177088
4903,twitter,irrelevant,126883583691472896
4904,twitter,irrelevant,126883512073719808
4905,twitter,irrelevant,126883431308197888
4906,twitter,irrelevant,126883226760384512
4907,twitter,irrelevant,126883122519343105
4908,twitter,irrelevant,126883074888826880
4909,twitter,irrelevant,126882987244662784
4910,twitter,irrelevant,126882954629742592
4911,twitter,irrelevant,126882787029553153
4912,twitter,irrelevant,126882743819833345
4913,twitter,irrelevant,126882703000879105
4914,twitter,irrelevant,126882629365661696
4915,twitter,irrelevant,126882613569912832
4916,twitter,irrelevant,126882562202271744
4917,twitter,irrelevant,126882507621797889
4918,twitter,irrelevant,126882498536939521
4919,twitter,irrelevant,126882470703529985
4920,twitter,irrelevant,126882436930994176
4921,twitter,irrelevant,126882291757752320
4922,twitter,irrelevant,126882264360558592
4923,twitter,irrelevant,126882080050262016
4924,twitter,irrelevant,126881828337483776
4925,twitter,irrelevant,126881827339243521
4926,twitter,irrelevant,126881659516755969
4927,twitter,irrelevant,126881629145808896
4928,twitter,irrelevant,126881619335327744
4929,twitter,irrelevant,126881591627759616
4930,twitter,irrelevant,126881518151929856
4931,twitter,irrelevant,126881495481724931
4932,twitter,irrelevant,126881485264400385
4933,twitter,irrelevant,126881462334144513
4934,twitter,irrelevant,126881427550773248
4935,twitter,irrelevant,126881398316466178
4936,twitter,irrelevant,126881392956153856
4937,twitter,irrelevant,126881358848065536
4938,twitter,irrelevant,126881232997974016
4939,twitter,irrelevant,126881227729928193
4940,twitter,irrelevant,126881216468226048
4941,twitter,irrelevant,126881169169063937
4942,twitter,irrelevant,126881114936717313
4943,twitter,irrelevant,126881095378665473
4944,twitter,irrelevant,126881035748261888
4945,twitter,irrelevant,126881008002940928
4946,twitter,irrelevant,126880978324037632
4947,twitter,irrelevant,126880976096858112
4948,twitter,irrelevant,126880901903826945
4949,twitter,irrelevant,126880815928975360
4950,twitter,irrelevant,126880805610987520
4951,twitter,irrelevant,126880734152634368
4952,twitter,irrelevant,126880709427208192
4953,twitter,irrelevant,126880705996259328
4954,twitter,irrelevant,126880699587371008
4955,twitter,irrelevant,126880644105121792
4956,twitter,irrelevant,126880580485910529
4957,twitter,irrelevant,126880556775522304
4958,twitter,irrelevant,126880519391686656
4959,twitter,irrelevant,126880484797063168
4960,twitter,irrelevant,126880477943570433
4961,twitter,irrelevant,126880468833550336
4962,twitter,irrelevant,126880436906491904
4963,twitter,irrelevant,126880353817337856
4964,twitter,irrelevant,126880217124974594
4965,twitter,irrelevant,126880194588975104
4966,twitter,irrelevant,126880098401001473
4967,twitter,irrelevant,126880095334973440
4968,twitter,irrelevant,126880015357984768
4969,twitter,irrelevant,126879958529343488
4970,twitter,irrelevant,126879710054580224
4971,twitter,irrelevant,126879705046597632
4972,twitter,irrelevant,126879692635635712
4973,twitter,irrelevant,126879567385337856
4974,twitter,irrelevant,126879538415271936
4975,twitter,irrelevant,126879417220874240
4976,twitter,irrelevant,126879341559824384
4977,twitter,irrelevant,126879308663894016
4978,twitter,irrelevant,126879295195987968
4979,twitter,irrelevant,126879277722505216
4980,twitter,irrelevant,126879219484606464
4981,twitter,irrelevant,126879210177441792
4982,twitter,irrelevant,126879164258201601
4983,twitter,irrelevant,126879138605834240
4984,twitter,irrelevant,126879046071103488
4985,twitter,irrelevant,126878948431900672
4986,twitter,irrelevant,126878924411125760
4987,twitter,irrelevant,126878914625802241
4988,twitter,irrelevant,126878849656037377
4989,twitter,irrelevant,126878819826139136
4990,twitter,irrelevant,126878801970995200
4991,twitter,irrelevant,126878766675918848
4992,twitter,irrelevant,126878720098177024
4993,twitter,irrelevant,126878709192990720
4994,twitter,irrelevant,126878580494962688
4995,twitter,irrelevant,126878489935753216
4996,twitter,irrelevant,126878477424148480
4997,twitter,irrelevant,126878461464821760
4998,twitter,irrelevant,126878337342771201
4999,twitter,irrelevant,126878307617746944
5000,twitter,irrelevant,126878294867058688
5001,twitter,irrelevant,126878250541645824
5002,twitter,irrelevant,126878097030123520
5003,twitter,irrelevant,126878057662398464
5004,twitter,irrelevant,126878055091277824
5005,twitter,irrelevant,126877892855611392
5006,twitter,irrelevant,126877830150762496
5007,twitter,irrelevant,126877791911292928
5008,twitter,irrelevant,126877775830327296
5009,twitter,irrelevant,126877738702344192
